Airline,Confirmed,CreationDate,Date,Destination,FlightNumber,Scheduled,Type,Scenario
Iberia Express,Á áætlun,2021-07-24,2021-08-20,Madríd,I23661,01:35,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-20,Berlin Brandenburg,OG700,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-20,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-20,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Manchester,FI440,08:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Kaupmannahöfn,FI206,08:00,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-08-20,Tenerife South,NO5924,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Chania,FI1586,09:00,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-08-20,London Luton,EZY2296,09:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Boston,FI635,09:20,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-20,Minneapolis St Paul,DL261,09:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-20,Boston,DL267,10:05,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-08-20,Chicago,UA913,10:30,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-08-20,Kaupmannahöfn,SK596,10:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-20,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-08-20,New York Newark,UA967,11:20,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-08-20,Osló,SK4788,11:40,Departure,Plan
Atlantic Airways,Á áætlun,2021-07-24,2021-08-20,Vagar,RC402,12:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Mílanó,FI592,14:00,Departure,Plan
Air Baltic,Á áætlun,2021-07-24,2021-08-20,Riga,BT170,15:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-20,Kaupmannahöfn,OG904,15:15,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-20,Barcelona,OG614,15:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Frankfurt,FI524,15:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,París CDG,FI540,16:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Billund,FI274,16:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Orlando,FI689,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-20,Boston,FI631,17:15,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-08-20,Amsterdam,HV6886,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-20,Wroclaw,W61898,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-20,Rome Fiumicino,W68266,19:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-20,Katowice,W61168,20:45,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-08-21,Frankfurt,LH869,00:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,París CDG,FI544,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Kaupmannahöfn,FI206,08:00,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-08-21,Verona,NO6956,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Tenerife South,FI580,08:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Boston,FI635,09:20,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-21,Minneapolis St Paul,DL261,09:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-21,Boston,DL267,10:05,Departure,Plan
British Airways,Á áætlun,2021-07-24,2021-08-21,London Heathrow,BA801,10:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-21,Tenerife South,OG620,10:10,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-08-21,Chicago,UA913,10:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-21,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-08-21,New York Newark,UA967,11:20,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-08-21,Frankfurt,LH857,13:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Barcelona,FI596,14:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Mílanó,FI592,14:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Madríd,FI594,14:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-21,Alicante,OG604,15:15,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-21,Dortmund,W64714,15:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-21,Búdapest,W62428,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Kaupmannahöfn,FI216,16:25,Departure,Plan
Edelweiss,Á áætlun,2021-07-24,2021-08-21,Zurich,WK301,16:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Denver,FI671,16:55,Departure,Plan
Air Greenland,Á áætlun,2021-07-24,2021-08-21,Nuuk,GL711,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Seattle,FI681,17:05,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-08-21,Barcelona,VY8561,17:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Boston,FI631,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-21,Seattle,FI683,17:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-21,Vín,W62858,17:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-21,Wroclaw,W61898,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-21,Mílanó,W65566,19:20,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-08-21,Amsterdam,HV6888,19:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-21,Gdansk,W61774,20:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-21,London Luton,W94498,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-22,Varsjá,W61540,00:10,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-08-22,Munchen,LH2469,01:05,Departure,Plan
Czech Airlines,Á áætlun,2021-07-24,2021-08-22,Prag,OK461,01:30,Departure,Plan
Iberia Express,Á áætlun,2021-07-24,2021-08-22,Madríd,I23661,01:35,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-22,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-22,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Hamborg,FI510,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Kaupmannahöfn,FI206,08:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Malaga,FI1520,08:50,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-08-22,Manchester,EZY1806,09:15,Departure,Plan
Eurowings,Á áætlun,2021-07-24,2021-08-22,Hamborg,EW7809,09:20,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-22,Minneapolis St Paul,DL261,09:30,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-08-22,London Luton,EZY2296,09:35,Departure,Plan
Norwegian,Á áætlun,2021-07-24,2021-08-22,Osló,DY1171,10:00,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-22,Boston,DL267,10:05,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-08-22,Chicago,UA913,10:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-22,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-08-22,New York Newark,UA967,11:20,Departure,Plan
Air Baltic,Á áætlun,2021-07-24,2021-08-22,Riga,BT170,15:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-22,Berlin Brandenburg,OG704,15:15,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-22,Kaupmannahöfn,OG904,15:15,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-08-22,Edinborg,EZY6942,15:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Frankfurt,FI524,15:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,París CDG,FI540,16:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Amsterdam,FI504,16:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,London Heathrow,FI454,16:10,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-08-22,Osló,SK4788,16:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-22,Boston,FI631,17:15,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-22,Kraká,W65054,17:15,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-22,Riga,W62598,20:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-23,Varsjá,W61540,00:05,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-08-23,Frankfurt,LH869,00:25,Departure,Plan
Eurowings,Á áætlun,2021-07-24,2021-08-23,Dusseldorf,EW9281,00:30,Departure,Plan
Austrian,Á áætlun,2021-07-24,2021-08-23,Vín,OS9762,01:00,Departure,Plan
Czech Airlines,Á áætlun,2021-07-24,2021-08-23,Prag,OK461,02:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-23,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-23,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Manchester,FI440,08:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Kaupmannahöfn,FI206,08:00,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-08-23,Amsterdam,HV6886,08:45,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-08-23,London Luton,EZY2296,08:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Boston,FI635,09:20,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-23,Minneapolis St Paul,DL261,09:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-23,Boston,DL267,10:05,Departure,Plan
Atlantic Airways,Á áætlun,2021-07-24,2021-08-23,Vagar,RC402,10:20,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-08-23,Chicago,UA913,10:30,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-08-23,Kaupmannahöfn,SK596,10:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-23,New York JFK,DL247,11:15,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-08-23,Osló,SK4788,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-08-23,New York Newark,UA967,11:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Mílanó,FI592,14:00,Departure,Plan
Air Baltic,Á áætlun,2021-07-24,2021-08-23,Riga,BT170,15:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-23,Kaupmannahöfn,OG904,15:15,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-23,Barcelona,OG614,15:15,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-23,Berlin Brandenburg,OG704,15:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,París CDG,FI540,16:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,London Heathrow,FI454,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Billund,FI274,16:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Seattle,FI681,17:05,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-08-23,Barcelona,VY8561,17:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Orlando,FI689,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-23,Boston,FI631,17:15,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-23,Wroclaw,W61898,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-23,Rome Fiumicino,W68266,19:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-23,Katowice,W61168,20:45,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-08-24,Frankfurt,LH869,00:25,Departure,Plan
Czech Airlines,Á áætlun,2021-07-24,2021-08-24,Prag,OK461,01:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,París CDG,FI544,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Hamborg,FI510,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Kaupmannahöfn,FI206,08:00,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-08-24,Chania,NO2958,08:20,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-24,Minneapolis St Paul,DL261,09:30,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-24,Alicante,OG600,10:00,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-24,Boston,DL267,10:05,Departure,Plan
Play,Á áætlun,2021-07-24,2021-08-24,Tenerife South,OG620,10:10,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-08-24,Chicago,UA913,10:30,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-08-24,Kaupmannahöfn,SK596,10:30,Departure,Plan
British Airways,Á áætlun,2021-07-24,2021-08-24,London Heathrow,BA801,10:45,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-08-24,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-08-24,New York Newark,UA967,11:20,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-08-24,Osló,SK4788,11:40,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-08-24,Frankfurt,LH857,13:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Madríd,FI594,14:00,Departure,Plan
Austrian,Á áætlun,2021-07-24,2021-08-24,Vín,OS9764,15:35,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-24,Dortmund,W64714,15:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Kaupmannahöfn,FI216,16:10,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-24,Búdapest,W62428,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Boston,FI631,17:15,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-24,Vín,W62858,17:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-24,Seattle,FI683,17:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-24,Wroclaw,W61898,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-24,Mílanó,W65566,19:20,Departure,Plan
Arkia - Israeli Airlines Ltd,Á áætlun,2021-07-24,2021-08-24,Tel Aviv,IZ562,20:40,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-24,Gdansk,W61774,20:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-24,London Luton,W94498,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-08-25,Varsjá,W61540,00:10,Departure,Plan
Iberia Express,Á áætlun,2021-07-24,2021-08-25,Madríd,I23661,01:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-25,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-25,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-25,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-25,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-25,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-08-25,Amsterdam,FI500,07:40,Departure,Plan
